isPractice,whichTest,items,order,id,setID,type,iteration,startedAngle,direction,colorOffset,currentTrial,currentBlock,reportedAngle,rt,imgNum,errorSign,curError,subject,curID
0,0,"c(290, 270)","c(3, 0, 1, 2)",4,1,fixed,9,77,ccw,137,14,22,84,583,139,-1,151,6,06
0,0,"c(123, 347)",0:3,none,none,filler,0,83,cw,2,0,23,83,155,85,-1,38,6,06
0,0,"c(355, 261)","c(3, 2, 0, 1)",none,none,filler,0,83,cw,337,1,23,83,776,60,1,65,6,06
0,0,"c(202, 222)","c(1, 2, 3, 0)",7,2,fixed,9,83,cw,257,2,23,332,1115,229,1,27,6,06
0,0,"c(172, 152)","c(0, 3, 2, 1)",none,none,filler,0,325,cw,299,3,23,242,1828,181,1,9,6,06
0,0,"c(45, 139)","c(1, 0, 3, 2)",none,none,filler,0,43,ccw,53,4,23,275,1389,32,-1,13,6,06
0,0,"c(92, 112)","c(2, 1, 0, 3)",6,2,fixed,11,224,cw,33,5,23,54,1306,87,-1,5,6,06
0,0,"c(292, 332)","c(2, 0, 1, 3)",none,none,filler,0,54,ccw,220,6,23,226,1026,274,-1,18,6,06
0,0,"c(55, 79)","c(3, 1, 2, 0)",none,none,filler,0,226,ccw,306,7,23,336,1664,78,1,23,6,06
0,0,"c(206, 226)","c(0, 3, 1, 2)",8,2,fixed,9,336,cw,44,8,23,175,1266,219,1,13,6,06
0,0,"c(1, 285)","c(3, 1, 0, 2)",none,none,filler,0,176,ccw,209,9,23,216,1613,295,1,66,6,06
0,0,"c(179, 55)","c(3, 0, 2, 1)",none,none,filler,0,216,ccw,61,10,23,127,1314,172,-1,7,6,06
0,0,"c(237, 257)","c(2, 1, 0, 3)",9,2,fixed,8,126,ccw,278,11,23,210,1186,232,-1,5,6,06
0,0,"c(190, 94)","c(3, 1, 2, 0)",none,none,filler,0,202,cw,164,12,23,63,1741,227,1,37,6,06
0,0,"c(317, 12)","c(1, 3, 0, 2)",none,none,filler,0,64,cw,218,13,23,64,634,282,-1,35,6,06
0,0,"c(12, 32)","c(0, 3, 2, 1)",5,2,fixed,10,64,ccw,225,14,23,127,4034,8,-1,4,6,06
0,0,"c(123, 347)",0:3,none,none,filler,0,83,cw,2,0,23,83,155,85,-1,38,6,06
0,0,"c(355, 261)","c(3, 2, 0, 1)",none,none,filler,0,83,cw,337,1,23,83,776,60,1,65,6,06
0,0,"c(202, 222)","c(1, 2, 3, 0)",7,2,fixed,9,83,cw,257,2,23,332,1115,229,1,27,6,06
0,0,"c(55, 79)","c(3, 1, 2, 0)",none,none,filler,0,226,ccw,306,7,23,336,1664,78,1,23,6,06
0,0,"c(1, 285)","c(3, 1, 0, 2)",none,none,filler,0,176,ccw,209,9,23,216,1613,295,1,66,6,06
0,0,"c(190, 94)","c(3, 1, 2, 0)",none,none,filler,0,202,cw,164,12,23,63,1741,227,1,37,6,06
0,0,"c(317, 12)","c(1, 3, 0, 2)",none,none,filler,0,64,cw,218,13,23,64,634,282,-1,35,6,06
0,0,"c(247, 129)","c(0, 3, 2, 1)",none,none,filler,0,194,ccw,175,0,24,33,1933,152,-1,95,6,06
0,0,"c(113, 321)","c(3, 1, 2, 0)",none,none,filler,0,41,ccw,99,1,24,143,2333,118,1,5,6,06
0,0,"c(72, 52)","c(2, 1, 3, 0)",0,1,fixed,10,143,cw,111,2,24,329,1242,80,1,8,6,06
0,0,"c(334, 352)","c(1, 0, 2, 3)",none,none,filler,0,332,ccw,352,3,24,40,1040,328,-1,6,6,06
0,0,"c(32, 339)","c(2, 1, 0, 3)",none,none,filler,0,29,ccw,0,4,24,11,673,349,1,43,6,06
0,0,"c(138, 118)","c(3, 0, 2, 1)",1,1,fixed,9,11,cw,209,5,24,303,1530,152,1,14,6,06
0,0,"c(58, 261)","c(0, 3, 2, 1)",none,none,filler,0,13,ccw,221,6,24,236,2030,263,1,155,6,06
0,0,"c(343, 144)","c(2, 3, 1, 0)",none,none,filler,0,292,cw,3,7,24,342,589,345,1,2,6,06
0,0,"c(217, 197)","c(1, 2, 0, 3)",3,1,fixed,8,342,ccw,189,8,24,341,1332,190,-1,27,6,06
0,0,"c(35, 140)","c(2, 0, 1, 3)",none,none,filler,0,341,ccw,126,9,24,213,1077,21,-1,14,6,06
0,0,"c(95, 300)","c(1, 2, 0, 3)",none,none,filler,0,213,ccw,64,10,24,1,1781,295,1,160,6,06
0,0,"c(290, 270)","c(3, 0, 2, 1)",4,1,fixed,9,1,cw,149,11,24,146,1438,295,1,5,6,06
0,0,"c(79, 297)","c(2, 3, 1, 0)",none,none,filler,0,146,cw,197,12,24,243,1108,80,1,1,6,06
0,0,"c(66, 188)","c(2, 3, 1, 0)",none,none,filler,0,236,cw,223,13,24,184,1369,47,-1,19,6,06
0,0,"c(173, 153)","c(0, 3, 1, 2)",2,1,fixed,9,184,cw,218,14,24,307,1299,165,-1,8,6,06
0,0,"c(247, 129)","c(0, 3, 2, 1)",none,none,filler,0,194,ccw,175,0,24,33,1933,152,-1,95,6,06
0,0,"c(32, 339)","c(2, 1, 0, 3)",none,none,filler,0,29,ccw,0,4,24,11,673,349,1,43,6,06
0,0,"c(58, 261)","c(0, 3, 2, 1)",none,none,filler,0,13,ccw,221,6,24,236,2030,263,1,155,6,06
0,0,"c(217, 197)","c(1, 2, 0, 3)",3,1,fixed,8,342,ccw,189,8,24,341,1332,190,-1,27,6,06
0,0,"c(95, 300)","c(1, 2, 0, 3)",none,none,filler,0,213,ccw,64,10,24,1,1781,295,1,160,6,06
0,0,"c(258, 47)","c(1, 2, 3, 0)",none,none,filler,0,307,ccw,110,0,25,332,1987,278,1,20,6,06
0,0,"c(246, 280)",3:0,none,none,filler,0,332,cw,178,1,25,101,1506,279,1,33,6,06
0,0,"c(219, 239)","c(1, 2, 0, 3)",8,2,fixed,10,101,cw,330,2,25,213,1830,183,-1,36,6,06
0,0,"c(165, 45)","c(1, 3, 2, 0)",none,none,filler,0,209,cw,11,3,25,23,2869,34,-1,131,6,06
0,0,"c(128, 187)","c(2, 0, 3, 1)",none,none,filler,0,23,cw,285,4,25,218,1435,143,1,15,6,06
0,0,"c(8, 28)","c(1, 2, 0, 3)",5,2,fixed,11,218,ccw,354,5,25,338,2390,28,1,20,6,06
0,0,"c(145, 173)","c(0, 1, 3, 2)",none,none,filler,0,338,cw,32,6,25,116,2430,148,1,3,6,06
0,0,"c(314, 117)","c(3, 0, 1, 2)",none,none,filler,0,81,cw,125,7,25,223,1957,348,1,34,6,06
0,0,"c(202, 222)","c(1, 2, 0, 3)",7,2,fixed,9,127,ccw,292,8,25,246,1210,182,-1,20,6,06
0,0,"c(337, 276)",3:0,none,none,filler,0,183,ccw,313,9,25,52,1288,355,1,18,6,06
0,0,"c(308, 346)","c(2, 3, 0, 1)",none,none,filler,0,53,ccw,84,10,25,359,1276,277,-1,31,6,06
0,0,"c(232, 252)","c(1, 2, 3, 0)",9,2,fixed,9,2,ccw,153,11,25,283,1709,284,1,52,6,06
0,0,"c(71, 294)","c(2, 3, 0, 1)",none,none,filler,0,298,ccw,207,12,25,89,2298,64,-1,7,6,06
0,0,"c(156, 19)","c(2, 0, 1, 3)",none,none,filler,0,89,cw,19,13,25,158,1638,177,1,21,6,06
0,0,"c(87, 107)","c(1, 2, 3, 0)",6,2,fixed,12,158,ccw,345,14,25,291,2858,84,-1,3,6,06
0,0,"c(246, 280)",3:0,none,none,filler,0,332,cw,178,1,25,101,1506,279,1,33,6,06
0,0,"c(219, 239)","c(1, 2, 0, 3)",8,2,fixed,10,101,cw,330,2,25,213,1830,183,-1,36,6,06
0,0,"c(165, 45)","c(1, 3, 2, 0)",none,none,filler,0,209,cw,11,3,25,23,2869,34,-1,131,6,06
0,0,"c(314, 117)","c(3, 0, 1, 2)",none,none,filler,0,81,cw,125,7,25,223,1957,348,1,34,6,06
0,0,"c(308, 346)","c(2, 3, 0, 1)",none,none,filler,0,53,ccw,84,10,25,359,1276,277,-1,31,6,06
0,0,"c(232, 252)","c(1, 2, 3, 0)",9,2,fixed,9,2,ccw,153,11,25,283,1709,284,1,52,6,06
0,0,"c(248, 309)",3:0,none,none,filler,0,352,cw,261,0,26,54,1433,315,1,67,6,06
0,0,"c(188, 230)","c(2, 1, 3, 0)",none,none,filler,0,4,ccw,119,1,26,16,316,225,1,37,6,06
0,0,"c(217, 197)","c(3, 0, 1, 2)",3,1,fixed,8,19,cw,321,2,26,19,323,340,1,123,6,06
0,0,"c(73, 182)","c(0, 1, 3, 2)",none,none,filler,0,44,ccw,274,3,26,44,233,42,-1,31,6,06
0,0,"c(9, 324)","c(1, 3, 2, 0)",none,none,filler,0,44,cw,285,4,26,44,415,329,1,40,6,06
0,0,"c(152, 132)","c(0, 3, 2, 1)",1,1,fixed,10,44,cw,3,5,26,44,265,47,-1,105,6,06
0,0,"c(162, 43)","c(2, 3, 1, 0)",none,none,filler,0,37,cw,289,6,26,37,288,326,1,164,6,06
0,0,"c(329, 62)","c(0, 1, 3, 2)",none,none,filler,0,39,ccw,1,7,26,40,431,319,-1,10,6,06
0,0,"c(165, 145)","c(2, 1, 3, 0)",2,1,fixed,10,41,cw,170,8,26,42,361,212,1,47,6,06
0,0,"c(20, 98)",3:0,none,none,filler,0,45,cw,129,9,26,45,318,174,1,154,6,06
0,0,"c(116, 142)","c(1, 3, 0, 2)",none,none,filler,0,45,cw,25,10,26,45,314,70,-1,46,6,06
0,0,"c(295, 275)","c(0, 3, 1, 2)",4,1,fixed,10,46,ccw,15,11,26,37,838,308,1,13,6,06
0,0,"c(358, 198)","c(2, 1, 3, 0)",none,none,filler,0,39,ccw,268,12,26,110,1419,342,-1,16,6,06
0,0,"c(103, 1)","c(2, 0, 3, 1)",none,none,filler,0,110,cw,203,13,26,251,1676,94,-1,9,6,06
0,0,"c(80, 60)","c(3, 0, 1, 2)",0,1,fixed,11,41,ccw,285,14,26,6,1178,69,-1,11,6,06
0,0,"c(248, 309)",3:0,none,none,filler,0,352,cw,261,0,26,54,1433,315,1,67,6,06
0,0,"c(188, 230)","c(2, 1, 3, 0)",none,none,filler,0,4,ccw,119,1,26,16,316,225,1,37,6,06
0,0,"c(217, 197)","c(3, 0, 1, 2)",3,1,fixed,8,19,cw,321,2,26,19,323,340,1,123,6,06
0,0,"c(73, 182)","c(0, 1, 3, 2)",none,none,filler,0,44,ccw,274,3,26,44,233,42,-1,31,6,06
0,0,"c(9, 324)","c(1, 3, 2, 0)",none,none,filler,0,44,cw,285,4,26,44,415,329,1,40,6,06
0,0,"c(152, 132)","c(0, 3, 2, 1)",1,1,fixed,10,44,cw,3,5,26,44,265,47,-1,105,6,06
0,0,"c(162, 43)","c(2, 3, 1, 0)",none,none,filler,0,37,cw,289,6,26,37,288,326,1,164,6,06
0,0,"c(165, 145)","c(2, 1, 3, 0)",2,1,fixed,10,41,cw,170,8,26,42,361,212,1,47,6,06
0,0,"c(20, 98)",3:0,none,none,filler,0,45,cw,129,9,26,45,318,174,1,154,6,06
0,0,"c(116, 142)","c(1, 3, 0, 2)",none,none,filler,0,45,cw,25,10,26,45,314,70,-1,46,6,06
0,0,"c(235, 116)","c(1, 2, 3, 0)",none,none,filler,0,354,ccw,71,0,27,165,1261,124,-1,111,6,06
0,0,"c(241, 282)","c(0, 3, 2, 1)",none,none,filler,0,163,cw,116,1,27,175,797,291,1,50,6,06
0,0,"c(84, 104)","c(1, 2, 3, 0)",6,2,fixed,13,175,ccw,224,2,27,28,1702,108,1,24,6,06
0,0,"c(8, 52)","c(0, 3, 2, 1)",none,none,filler,0,31,cw,287,3,27,119,1402,46,1,38,6,06
0,0,"c(264, 205)","c(1, 3, 2, 0)",none,none,filler,0,119,ccw,153,4,27,295,1539,272,1,8,6,06
0,0,"c(182, 202)","c(0, 3, 1, 2)",7,2,fixed,10,118,ccw,110,5,27,56,1421,194,1,12,6,06
0,0,"c(257, 358)","c(3, 2, 0, 1)",none,none,filler,0,56,ccw,196,6,27,259,1147,265,1,8,6,06
0,0,"c(64, 138)","c(2, 1, 3, 0)",none,none,filler,0,256,ccw,355,7,27,296,1242,69,1,5,6,06
0,0,"c(232, 252)","c(3, 0, 1, 2)",9,2,fixed,9,350,ccw,84,8,27,77,3109,199,-1,33,6,06
0,0,"c(176, 243)",3:0,none,none,filler,0,74,cw,101,9,27,90,1407,191,1,15,6,06
0,0,"c(289, 317)",3:0,none,none,filler,0,81,ccw,93,10,27,343,2327,284,-1,5,6,06
0,0,"c(28, 48)","c(0, 3, 2, 1)",5,2,fixed,12,343,cw,288,11,27,112,2357,40,1,12,6,06
0,0,"c(321, 355)","c(2, 1, 0, 3)",none,none,filler,0,112,cw,305,12,27,4,2205,309,-1,12,6,06
0,0,"c(31, 5)",3:0,none,none,filler,0,4,ccw,177,13,27,178,3253,5,-1,26,6,06
0,0,"c(219, 239)","c(0, 3, 2, 1)",8,2,fixed,10,178,ccw,278,14,27,210,1745,232,1,13,6,06
0,0,"c(235, 116)","c(1, 2, 3, 0)",none,none,filler,0,354,ccw,71,0,27,165,1261,124,-1,111,6,06
0,0,"c(241, 282)","c(0, 3, 2, 1)",none,none,filler,0,163,cw,116,1,27,175,797,291,1,50,6,06
0,0,"c(84, 104)","c(1, 2, 3, 0)",6,2,fixed,13,175,ccw,224,2,27,28,1702,108,1,24,6,06
0,0,"c(8, 52)","c(0, 3, 2, 1)",none,none,filler,0,31,cw,287,3,27,119,1402,46,1,38,6,06
0,0,"c(232, 252)","c(3, 0, 1, 2)",9,2,fixed,9,350,ccw,84,8,27,77,3109,199,-1,33,6,06
0,0,"c(31, 5)",3:0,none,none,filler,0,4,ccw,177,13,27,178,3253,5,-1,26,6,06
0,0,"c(122, 330)","c(1, 0, 2, 3)",none,none,filler,0,209,ccw,283,0,28,296,1829,141,1,19,6,06
0,0,"c(102, 212)","c(2, 1, 0, 3)",none,none,filler,0,297,ccw,143,1,28,102,1612,115,1,13,6,06
0,0,"c(165, 145)","c(0, 3, 2, 1)",2,1,fixed,10,100,cw,291,2,28,220,1158,151,-1,14,6,06
0,0,"c(281, 328)","c(3, 0, 2, 1)",none,none,filler,0,219,cw,350,3,28,301,1385,291,1,10,6,06
0,0,"c(350, 240)","c(1, 3, 0, 2)",none,none,filler,0,301,cw,17,4,28,301,911,318,-1,32,6,06
0,0,"c(308, 288)","c(0, 3, 2, 1)",4,1,fixed,11,301,cw,341,5,28,301,1087,282,-1,26,6,06
0,0,"c(5, 33)","c(3, 1, 2, 0)",none,none,filler,0,301,cw,313,6,28,6,1220,319,1,46,6,06
0,0,"c(96, 29)",3:0,none,none,filler,0,6,ccw,203,7,28,71,2204,86,-1,10,6,06
0,0,"c(152, 132)","c(1, 2, 0, 3)",1,1,fixed,10,72,ccw,125,8,28,73,1578,162,1,10,6,06
0,0,"c(17, 256)","c(1, 0, 3, 2)",none,none,filler,0,73,cw,71,9,28,264,1475,335,1,42,6,06
0,0,"c(133, 86)","c(2, 1, 0, 3)",none,none,filler,0,262,ccw,233,10,28,349,1863,138,1,5,6,06
0,0,"c(69, 49)","c(3, 0, 1, 2)",0,1,fixed,12,349,cw,130,11,28,309,2042,79,1,10,6,06
0,0,"c(89, 45)","c(2, 0, 1, 3)",none,none,filler,0,309,cw,327,12,28,142,2484,109,1,20,6,06
0,0,"c(271, 66)","c(2, 3, 0, 1)",none,none,filler,0,142,cw,316,13,28,311,1898,267,-1,4,6,06
0,0,"c(217, 197)","c(0, 3, 2, 1)",3,1,fixed,8,312,ccw,131,14,28,347,1772,242,1,25,6,06
0,0,"c(350, 240)","c(1, 3, 0, 2)",none,none,filler,0,301,cw,17,4,28,301,911,318,-1,32,6,06
0,0,"c(308, 288)","c(0, 3, 2, 1)",4,1,fixed,11,301,cw,341,5,28,301,1087,282,-1,26,6,06
0,0,"c(5, 33)","c(3, 1, 2, 0)",none,none,filler,0,301,cw,313,6,28,6,1220,319,1,46,6,06
0,0,"c(17, 256)","c(1, 0, 3, 2)",none,none,filler,0,73,cw,71,9,28,264,1475,335,1,42,6,06
0,0,"c(217, 197)","c(0, 3, 2, 1)",3,1,fixed,8,312,ccw,131,14,28,347,1772,242,1,25,6,06
0,0,"c(339, 271)","c(2, 1, 3, 0)",none,none,filler,0,347,ccw,228,0,29,226,1458,266,-1,73,6,06
0,0,"c(358, 124)",0:3,none,none,filler,0,217,ccw,358,1,29,217,408,145,1,147,6,06
0,0,"c(84, 104)","c(2, 1, 0, 3)",6,2,fixed,13,228,cw,125,2,29,228,493,353,1,91,6,06
0,0,"c(316, 169)","c(3, 0, 2, 1)",none,none,filler,0,228,cw,125,3,29,228,325,353,1,37,6,06
0,0,"c(150, 121)","c(3, 0, 2, 1)",none,none,filler,0,231,ccw,176,4,29,230,333,314,1,164,6,06
0,0,"c(40, 60)","c(2, 1, 3, 0)",5,2,fixed,13,210,ccw,214,5,29,210,519,296,1,104,6,06
0,0,"c(348, 270)","c(3, 1, 2, 0)",none,none,filler,0,210,cw,200,6,29,210,45,50,1,62,6,06
0,0,"c(242, 171)","c(0, 3, 1, 2)",none,none,filler,0,210,cw,200,7,29,210,511,50,1,168,6,06
0,0,"c(232, 252)","c(1, 2, 3, 0)",9,2,fixed,9,209,cw,249,8,29,209,418,98,-1,134,6,06
0,0,"c(211, 6)","c(2, 0, 3, 1)",none,none,filler,0,209,cw,235,9,29,209,299,84,-1,127,6,06
0,0,"c(122, 255)","c(0, 2, 3, 1)",none,none,filler,0,209,cw,307,10,29,208,503,155,1,33,6,06
0,0,"c(194, 214)","c(1, 2, 3, 0)",7,2,fixed,11,207,ccw,56,11,29,207,348,97,-1,97,6,06
0,0,"c(277, 296)","c(1, 2, 3, 0)",none,none,filler,0,207,ccw,140,12,29,207,372,13,1,96,6,06
0,0,"c(311, 96)","c(1, 0, 3, 2)",none,none,filler,0,207,cw,69,13,29,207,598,276,-1,35,6,06
0,0,"c(232, 252)","c(3, 0, 1, 2)",8,2,fixed,11,207,ccw,121,14,29,207,272,32,1,160,6,06
0,0,"c(339, 271)","c(2, 1, 3, 0)",none,none,filler,0,347,ccw,228,0,29,226,1458,266,-1,73,6,06
0,0,"c(358, 124)",0:3,none,none,filler,0,217,ccw,358,1,29,217,408,145,1,147,6,06
0,0,"c(84, 104)","c(2, 1, 0, 3)",6,2,fixed,13,228,cw,125,2,29,228,493,353,1,91,6,06
0,0,"c(316, 169)","c(3, 0, 2, 1)",none,none,filler,0,228,cw,125,3,29,228,325,353,1,37,6,06
0,0,"c(150, 121)","c(3, 0, 2, 1)",none,none,filler,0,231,ccw,176,4,29,230,333,314,1,164,6,06
0,0,"c(40, 60)","c(2, 1, 3, 0)",5,2,fixed,13,210,ccw,214,5,29,210,519,296,1,104,6,06
0,0,"c(348, 270)","c(3, 1, 2, 0)",none,none,filler,0,210,cw,200,6,29,210,45,50,1,62,6,06
0,0,"c(242, 171)","c(0, 3, 1, 2)",none,none,filler,0,210,cw,200,7,29,210,511,50,1,168,6,06
0,0,"c(232, 252)","c(1, 2, 3, 0)",9,2,fixed,9,209,cw,249,8,29,209,418,98,-1,134,6,06
0,0,"c(211, 6)","c(2, 0, 3, 1)",none,none,filler,0,209,cw,235,9,29,209,299,84,-1,127,6,06
0,0,"c(122, 255)","c(0, 2, 3, 1)",none,none,filler,0,209,cw,307,10,29,208,503,155,1,33,6,06
0,0,"c(194, 214)","c(1, 2, 3, 0)",7,2,fixed,11,207,ccw,56,11,29,207,348,97,-1,97,6,06
0,0,"c(277, 296)","c(1, 2, 3, 0)",none,none,filler,0,207,ccw,140,12,29,207,372,13,1,96,6,06
0,0,"c(311, 96)","c(1, 0, 3, 2)",none,none,filler,0,207,cw,69,13,29,207,598,276,-1,35,6,06
0,0,"c(232, 252)","c(3, 0, 1, 2)",8,2,fixed,11,207,ccw,121,14,29,207,272,32,1,160,6,06
0,0,"c(230, 297)","c(3, 1, 0, 2)",none,none,filler,0,225,ccw,171,0,30,14,3077,175,-1,55,6,06
0,0,"c(286, 309)","c(2, 1, 3, 0)",none,none,filler,0,112,cw,330,1,30,112,4,82,1,156,6,06
0,0,"c(162, 142)","c(3, 0, 2, 1)",1,1,fixed,11,105,cw,199,2,30,108,445,307,1,145,6,06
0,0,"c(238, 338)","c(1, 2, 3, 0)",none,none,filler,0,108,ccw,303,3,30,148,1429,269,1,31,6,06
0,0,"c(5, 24)","c(2, 3, 0, 1)",none,none,filler,0,114,ccw,198,4,30,114,2308,48,1,43,6,06
0,0,"c(79, 59)","c(1, 2, 0, 3)",0,1,fixed,13,113,cw,249,5,30,111,1621,0,-1,79,6,06
0,0,"c(212, 146)","c(1, 0, 2, 3)",none,none,filler,0,110,cw,257,6,30,110,68530,7,1,155,6,06
0,0,"c(32, 100)","c(1, 3, 0, 2)",none,none,filler,0,95,cw,49,7,30,50,1669,99,1,67,6,06
0,0,"c(217, 197)","c(0, 3, 1, 2)",3,1,fixed,8,63,ccw,150,8,30,19,916,191,-1,26,6,06
0,0,"c(250, 298)","c(2, 3, 0, 1)",none,none,filler,0,21,ccw,231,9,30,252,1965,237,-1,13,6,06
0,0,"c(46, 356)","c(2, 3, 1, 0)",none,none,filler,0,250,ccw,44,10,30,310,1966,6,-1,40,6,06
0,0,"c(151, 131)","c(1, 2, 0, 3)",2,1,fixed,11,313,cw,298,11,30,238,2309,176,1,25,6,06
0,0,"c(335, 32)","c(1, 2, 3, 0)",none,none,filler,0,129,ccw,58,12,30,269,1685,33,1,58,6,06
0,0,"c(288, 352)","c(2, 0, 3, 1)",none,none,filler,0,270,ccw,117,13,30,325,1774,278,-1,10,6,06
0,0,"c(308, 288)","c(3, 0, 2, 1)",4,1,fixed,11,326,cw,67,14,30,245,1409,312,1,4,6,06
0,0,"c(230, 297)","c(3, 1, 0, 2)",none,none,filler,0,225,ccw,171,0,30,14,3077,175,-1,55,6,06
0,0,"c(286, 309)","c(2, 1, 3, 0)",none,none,filler,0,112,cw,330,1,30,112,4,82,1,156,6,06
0,0,"c(162, 142)","c(3, 0, 2, 1)",1,1,fixed,11,105,cw,199,2,30,108,445,307,1,145,6,06
0,0,"c(238, 338)","c(1, 2, 3, 0)",none,none,filler,0,108,ccw,303,3,30,148,1429,269,1,31,6,06
0,0,"c(5, 24)","c(2, 3, 0, 1)",none,none,filler,0,114,ccw,198,4,30,114,2308,48,1,43,6,06
0,0,"c(79, 59)","c(1, 2, 0, 3)",0,1,fixed,13,113,cw,249,5,30,111,1621,0,-1,79,6,06
0,0,"c(212, 146)","c(1, 0, 2, 3)",none,none,filler,0,110,cw,257,6,30,110,68530,7,1,155,6,06
0,0,"c(32, 100)","c(1, 3, 0, 2)",none,none,filler,0,95,cw,49,7,30,50,1669,99,1,67,6,06
0,0,"c(217, 197)","c(0, 3, 1, 2)",3,1,fixed,8,63,ccw,150,8,30,19,916,191,-1,26,6,06
0,0,"c(46, 356)","c(2, 3, 1, 0)",none,none,filler,0,250,ccw,44,10,30,310,1966,6,-1,40,6,06
0,0,"c(151, 131)","c(1, 2, 0, 3)",2,1,fixed,11,313,cw,298,11,30,238,2309,176,1,25,6,06
0,0,"c(335, 32)","c(1, 2, 3, 0)",none,none,filler,0,129,ccw,58,12,30,269,1685,33,1,58,6,06
0,0,"c(123, 161)","c(0, 2, 3, 1)",none,none,filler,0,349,ccw,263,0,31,306,4253,151,1,28,6,06
0,0,"c(318, 178)",3:0,none,none,filler,0,316,ccw,145,1,31,257,1543,318,-1,0,6,06
0,0,"c(232, 252)","c(0, 3, 1, 2)",9,2,fixed,9,260,ccw,270,2,31,261,2312,189,-1,43,6,06
0,0,"c(277, 36)","c(3, 0, 2, 1)",none,none,filler,0,261,ccw,359,3,31,74,1315,287,1,10,6,06
0,0,"c(301, 16)","c(1, 0, 2, 3)",none,none,filler,0,74,ccw,132,4,31,293,2353,295,-1,6,6,06
0,0,"c(232, 252)","c(3, 0, 2, 1)",8,2,fixed,11,303,cw,123,5,31,80,1701,203,-1,29,6,06
0,0,"c(114, 141)","c(2, 3, 1, 0)",none,none,filler,0,79,ccw,74,6,31,160,1036,126,1,12,6,06
0,0,"c(144, 179)","c(2, 3, 0, 1)",none,none,filler,0,164,cw,234,7,31,271,1320,145,1,1,6,06
0,0,"c(194, 214)","c(0, 3, 1, 2)",7,2,fixed,11,271,ccw,58,8,31,117,1583,185,-1,9,6,06
0,0,"c(341, 263)","c(2, 1, 3, 0)",none,none,filler,0,117,cw,185,9,31,154,1171,339,-1,2,6,06
0,0,"c(351, 6)","c(0, 3, 2, 1)",none,none,filler,0,154,cw,194,10,31,149,1229,343,-1,8,6,06
0,0,"c(40, 60)","c(1, 2, 3, 0)",5,2,fixed,13,149,cw,276,11,31,113,1624,29,-1,11,6,06
0,0,"c(114, 196)","c(3, 1, 0, 2)",none,none,filler,0,113,cw,74,12,31,32,1255,106,-1,8,6,06
0,0,"c(140, 185)","c(3, 1, 0, 2)",none,none,filler,0,32,ccw,38,13,31,166,1815,156,1,16,6,06
0,0,"c(84, 104)","c(0, 3, 1, 2)",6,2,fixed,13,166,cw,108,14,31,338,2930,86,1,2,6,06
0,0,"c(123, 161)","c(0, 2, 3, 1)",none,none,filler,0,349,ccw,263,0,31,306,4253,151,1,28,6,06
0,0,"c(232, 252)","c(0, 3, 1, 2)",9,2,fixed,9,260,ccw,270,2,31,261,2312,189,-1,43,6,06
0,0,"c(232, 252)","c(3, 0, 2, 1)",8,2,fixed,11,303,cw,123,5,31,80,1701,203,-1,29,6,06
0,0,"c(85, 244)","c(1, 2, 0, 3)",none,none,filler,0,341,cw,20,0,32,76,1562,96,1,11,6,06
0,0,"c(335, 32)","c(1, 2, 3, 0)",none,none,filler,0,76,ccw,210,1,32,116,1290,34,1,59,6,06
0,0,"c(312, 292)","c(0, 3, 2, 1)",4,1,fixed,12,116,cw,164,2,32,150,1413,314,1,2,6,06
0,0,"c(64, 103)","c(1, 2, 0, 3)",none,none,filler,0,101,ccw,328,3,32,326,1890,66,1,2,6,06
0,0,"c(87, 122)","c(3, 2, 0, 1)",none,none,filler,0,338,cw,128,4,32,303,1372,71,-1,16,6,06
0,0,"c(217, 197)","c(0, 3, 2, 1)",3,1,fixed,8,312,ccw,79,5,32,34,1262,247,1,30,6,06
0,0,"c(16, 106)","c(1, 2, 3, 0)",none,none,filler,0,34,ccw,152,6,32,195,1727,13,-1,3,6,06
0,0,"c(211, 245)","c(0, 2, 1, 3)",none,none,filler,0,195,cw,287,7,32,253,2130,180,-1,31,6,06
0,0,"c(79, 59)","c(3, 0, 2, 1)",0,1,fixed,13,319,cw,278,8,32,154,1577,72,-1,7,6,06
0,0,"c(337, 22)","c(1, 0, 3, 2)",none,none,filler,0,143,ccw,263,9,32,108,3275,349,1,12,6,06
0,0,"c(353, 7)","c(0, 1, 3, 2)",none,none,filler,0,108,ccw,289,10,32,94,2517,337,-1,16,6,06
0,0,"c(151, 131)","c(2, 1, 3, 0)",2,1,fixed,11,95,cw,111,11,32,68,1942,179,1,28,6,06
0,0,"c(279, 340)","c(1, 2, 3, 0)",none,none,filler,0,68,cw,154,12,32,134,1850,288,1,9,6,06
0,0,"c(39, 120)","c(0, 2, 1, 3)",none,none,filler,0,134,cw,122,13,32,252,1798,14,-1,25,6,06
0,0,"c(162, 142)","c(3, 0, 1, 2)",1,1,fixed,11,170,cw,280,14,32,258,1363,178,1,16,6,06
0,0,"c(335, 32)","c(1, 2, 3, 0)",none,none,filler,0,76,ccw,210,1,32,116,1290,34,1,59,6,06
0,0,"c(217, 197)","c(0, 3, 2, 1)",3,1,fixed,8,312,ccw,79,5,32,34,1262,247,1,30,6,06
0,0,"c(211, 245)","c(0, 2, 1, 3)",none,none,filler,0,195,cw,287,7,32,253,2130,180,-1,31,6,06
